gene_id	gene_name	vtype	group	chrom	start_x	end_x	arm	cytoband	biotype	n_samples	vtypes	mid	win_start	win_end	A_log2r	B_log2r	diff	A_cn	B_cn
ENSG00000226367	ST7-AS2	SNV	GroupA	7	117072072	117146480	q	7q6	lncRNA	5	INDEL,SNV	117109276	117000000	118000000	0.6734	1.3914	0.7180	gain (~3 copies)	gain (~3 copies)
ENSG00000101638	ST8SIA5	SNV	GroupA	18	46667821	46759257	q	18q3	protein_coding	5	INDEL,SNV	46713539	46000000	47000000	1.6058	2.6141	1.0083	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000174353	STAG3L3	SNV	GroupA	7	72998027	73003730	q	7q2	transcribed_unprocessed_pseudogene	5	SNV	73000878	73000000	74000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000118046	STK11	SNV	GroupA	19	1177558	1228431	p	19p3	protein_coding	5	INDEL,SNV	1202994	1000000	2000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000170310	STX8	SNV	GroupA	17	9250471	9576591	p	17p2	protein_coding	5	INDEL,SNV	9413531	9000000	10000000	1.8103	2.0255	0.2152	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000171772	SYCE1	SNV	GroupA	10	133553901	133569835	q	10q10	protein_coding	5	SNV	133561868	133000000	134000000				unknown	unknown
ENSG00000204070	SYS1	SNV	GroupA	20	45361937	45376798	q	20q2	protein_coding	5	INDEL,SNV	45369367	45000000	46000000	1.6771	1.0832	-0.5939	high amp (≥4 copies)	gain (~3 copies)
ENSG00000231187	SYT15-AS1	SNV	GroupA	10	46580708	46598150	q	10q1	lncRNA	5	INDEL,SNV	46589429	46000000	47000000	0.4261	0.3345	-0.0916	mild gain	mild gain
ENSG00000213023	SYT3	SNV	GroupA	19	50621307	50639881	q	19q3	protein_coding	5	INDEL,SNV	50630594	50000000	51000000	1.2094	2.6552	1.4459	gain (~3 copies)	high amp (≥4 copies)
ENSG00000178913	TAF7	SNV	GroupA	5	141259884	141320784	q	5q10	protein_coding	5	INDEL,SNV	141290334	141000000	142000000	1.6475	1.7281	0.0806	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000102387	TAF7L	SNV	GroupA	X	101268253	101293057	q	Xq5	protein_coding	5	SNV	101280655	101000000	102000000	1.3708	3.0000	1.6292	gain (~3 copies)	high amp (≥4 copies)
ENSG00000270923	TAS2R6P	SNV	GroupA	7	141787815	141788640	q	7q9	processed_pseudogene	5	SNV	141788227	141000000	142000000	1.8911	2.9442	1.0531	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000180964	TCEAL8	SNV	GroupA	X	103252995	103255192	q	Xq5	protein_coding	5	SNV	103254093	103000000	104000000	0.6018	0.4655	-0.1363	gain (~3 copies)	mild gain
ENSG00000242973	TDRD6-AS1	SNV	GroupA	6	46670444	46688165	p	6p2	lncRNA	5	INDEL,SNV	46679304	46000000	47000000	-2.5723	-3.0000	-0.4277	deep loss / LOH	deep loss / LOH
ENSG00000187079	TEAD1	SNV	GroupA	11	12674421	12944737	p	11p5	protein_coding	5	INDEL,SNV	12809579	12000000	13000000	0.2234	-1.5941	-1.8175	diploid	deep loss / LOH
ENSG00000149256	TENM4	SNV	GroupA	11	78652829	79441030	q	11q3	protein_coding	5	SNV	79046929	79000000	80000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000257987	TEX49	SNV	GroupA	12	48727435	48765790	q	12q2	protein_coding	5	SNV	48746612	48000000	49000000	2.0989	2.2028	0.1039	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000118707	TGIF2	SNV	GroupA	20	36573488	36593950	q	20q1	protein_coding	5	INDEL,SNV	36583719	36000000	37000000	1.7068	0.9841	-0.7227	high amp (≥4 copies)	gain (~3 copies)
ENSG00000168286	THAP11	SNV	GroupA	16	67842320	67844195	q	16q4	protein_coding	5	INDEL,SNV	67843257	67000000	68000000	2.7588	3.0000	0.2412	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000227339	THRAP3P1	SNV	GroupA	3	31452832	31455894	p	3p6	processed_pseudogene	5	INDEL,SNV	31454363	31000000	32000000	2.3804	2.3508	-0.0296	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000237594	TIAM1-AS1	SNV	GroupA	21	31559245	31560487	q	21q2	lncRNA	5	INDEL,SNV	31559866	31000000	32000000	1.5833	1.4558	-0.1275	high amp (≥4 copies)	gain (~3 copies)
ENSG00000171914	TLN2	SNV	GroupA	15	62390526	62844631	q	15q5	protein_coding	5	INDEL,SNV	62617578	62000000	63000000	-0.7615	-3.0000	-2.2385	mild loss	deep loss / LOH
ENSG00000163449	TMEM169	SNV	GroupA	2	216081866	216102783	q	2q13	protein_coding	5	SNV	216092324	216000000	217000000	3.0000	2.9344	-0.0656	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000261115	TMEM178B	SNV	GroupA	7	141074064	141480380	q	7q9	protein_coding	5	SNV	141277222	141000000	142000000	1.8911	2.9442	1.0531	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000171729	TMEM51	SNV	GroupA	1	15152532	15220478	p	1p11	protein_coding	5	INDEL,SNV	15186505	15000000	16000000	1.4248	2.2107	0.7860	gain (~3 copies)	high amp (≥4 copies)
ENSG00000136842	TMOD1	SNV	GroupA	9	97501180	97601743	q	9q6	protein_coding	5	INDEL,SNV	97551461	97000000	98000000	1.0579	1.9938	0.9359	gain (~3 copies)	high amp (≥4 copies)
ENSG00000187653	TMSB4XP8	SNV	GroupA	4	90838903	90839037	q	4q5	processed_pseudogene	5	SNV	90838970	90000000	91000000	0.2326	-3.0000	-3.2326	diploid	deep loss / LOH
ENSG00000116783	TNNI3K	SNV	GroupA	1	74235387	74544428	p	1p5	protein_coding	5	SNV	74389907	74000000	75000000	-0.6713	-1.0578	-0.3865	mild loss	hemizygous loss (~1 copy)
ENSG00000101150	TPD52L2	SNV	GroupA	20	63865228	63891545	q	20q4	protein_coding	5	SNV	63878386	63000000	64000000	1.9784	2.3891	0.4107	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000258588	TRIM6-TRIM34	SNV	GroupA	11	5596725	5644398	p	11p5	protein_coding	5	INDEL,SNV	5620561	5000000	6000000	-1.7125	-3.0000	-1.2875	deep loss / LOH	deep loss / LOH
ENSG00000260641	TSPAN5-DT	SNV	GroupA	4	98658894	98664550	q	4q5	lncRNA	5	SNV	98661722	98000000	99000000	1.8473	2.2013	0.3540	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000228677	TTC3-AS1	SNV	GroupA	21	37187666	37193926	q	21q3	lncRNA	5	INDEL,SNV	37190796	37000000	38000000	2.0725	1.5078	-0.5647	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000137561	TTPA	SNV	GroupA	8	63048553	63086053	q	8q2	protein_coding	5	INDEL,SNV	63067303	63000000	64000000	1.1712	1.9872	0.8160	gain (~3 copies)	high amp (≥4 copies)
ENSG00000229236	TTTY10	SNV	GroupA	Y	20464916	20575519	q	Yq2	lncRNA	5	INDEL,SNV	20520217	20000000	21000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000290945	UBE2Q2P2	SNV	GroupA	15	82355142	82419391	q	15q7	lncRNA	5	INDEL,SNV	82387266	82000000	83000000	2.1373	2.6743	0.5371	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000143222	UFC1	SNV	GroupA	1	161152776	161158856	q	1q4	protein_coding	5	SNV	161155816	161000000	162000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000233797	UFL1-AS1	SNV	GroupA	6	96199840	96521728	q	6q4	lncRNA	5	SNV	96360784	96000000	97000000	-0.1392	0.2094	0.3485	diploid	diploid
ENSG00000111981	ULBP1	SNV	GroupA	6	149963943	149973715	q	6q10	protein_coding	5	SNV	149968829	149000000	150000000	1.8146	1.8446	0.0299	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000250326	USP38-DT	SNV	GroupA	4	142933195	143184861	q	4q10	lncRNA	5	INDEL,SNV	143059028	143000000	144000000	1.1744	0.2121	-0.9622	gain (~3 copies)	diploid
ENSG00000152818	UTRN	SNV	GroupA	6	144285335	144853034	q	6q9	protein_coding	5	INDEL,SNV	144569184	144000000	145000000	1.3742	-2.1206	-3.4948	gain (~3 copies)	deep loss / LOH
ENSG00000118640	VAMP8	SNV	GroupA	2	85561562	85582031	p	2p1	protein_coding	5	INDEL,SNV	85571796	85000000	86000000	1.7889	2.3428	0.5539	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000155959	VBP1	SNV	GroupA	X	155197007	155239841	q	Xq10	protein_coding	5	SNV	155218424	155000000	156000000	2.0532	2.8077	0.7544	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000213131	YWHAZP4	SNV	GroupA	6	127355756	127356789	q	6q7	processed_pseudogene	5	SNV	127356272	127000000	128000000	0.2024	1.2472	1.0448	diploid	gain (~3 copies)
ENSG00000198939	ZFP2	SNV	GroupA	5	178895898	178933212	q	5q14	protein_coding	5	INDEL,SNV	178914555	178000000	179000000	0.7883	1.5408	0.7525	gain (~3 copies)	high amp (≥4 copies)
ENSG00000157077	ZFYVE9	SNV	GroupA	1	52142089	52348671	p	1p8	protein_coding	5	SNV	52245380	52000000	53000000	1.2804	1.8916	0.6112	gain (~3 copies)	high amp (≥4 copies)
ENSG00000198105	ZNF248	SNV	GroupA	10	37776526	37858106	p	10p1	protein_coding	5	INDEL,SNV	37817316	37000000	38000000	-1.9491	-2.6988	-0.7497	deep loss / LOH	deep loss / LOH
ENSG00000144331	ZNF385B	SNV	GroupA	2	179441982	179861612	q	2q9	protein_coding	5	INDEL,SNV	179651797	179000000	180000000	-0.9744	-2.2784	-1.3040	mild loss	deep loss / LOH
ENSG00000102935	ZNF423	SNV	GroupA	16	49487524	49857919	q	16q2	protein_coding	5	INDEL,SNV	49672721	49000000	50000000	-2.7887	-3.0000	-0.2113	deep loss / LOH	deep loss / LOH
ENSG00000165655	ZNF503	SNV	GroupA	10	75397830	75401764	q	10q4	protein_coding	5	INDEL,SNV	75399797	75000000	76000000	0.7048	0.9318	0.2270	gain (~3 copies)	gain (~3 copies)
ENSG00000237149	ZNF503-AS2	SNV	GroupA	10	75401519	75408982	q	10q4	lncRNA	5	SNV	75405250	75000000	76000000	0.7048	0.9318	0.2270	gain (~3 copies)	gain (~3 copies)
ENSG00000215452	ZNF663P	SNV	GroupA	20	46414228	46459276	q	20q2	transcribed_unitary_pseudogene	5	SNV	46436752	46000000	47000000	1.1395	1.6092	0.4696	gain (~3 copies)	high amp (≥4 copies)
ENSG00000215812	ZNF847P	SNV	GroupA	1	227696892	227706699	q	1q11	unprocessed_pseudogene	5	SNV	227701795	227000000	228000000	1.3273	0.0239	-1.3033	gain (~3 copies)	diploid
ENSG00000170044	ZPLD1	SNV	GroupA	3	102099244	102479841	q	3q2	protein_coding	5	SNV	102289542	102000000	103000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000245105	A2M-AS1	SNV	GroupA	12	9065163	9068689	p	12p3	lncRNA	4	SNV	9066926	9000000	10000000	-0.1116	0.3061	0.4176	diploid	mild gain
ENSG00000234969	AARSD1P1	SNV	GroupA	X	74069276	74070832	q	Xq2	processed_pseudogene	4	INDEL,SNV	74070054	74000000	75000000	-0.1942	-1.7708	-1.5766	diploid	deep loss / LOH
ENSG00000253384	ABRAXAS1P2	SNV	GroupA	8	18088569	18089687	p	8p3	processed_pseudogene	4	INDEL,SNV	18089128	18000000	19000000	0.1113	0.5103	0.3989	diploid	mild gain
ENSG00000115361	ACADL	SNV	GroupA	2	210187126	210225447	q	2q12	protein_coding	4	SNV	210206286	210000000	211000000	-0.3791	-0.2564	0.1227	mild loss	diploid
ENSG00000231340	ACTG1P10	SNV	GroupA	X	53142832	53143913	p	Xp1	processed_pseudogene	4	SNV	53143372	53000000	54000000	2.3529	2.3324	-0.0205	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000248746	ACTN3	SNV	GroupA	11	66546395	66563334	q	11q2	protein_coding	4	SNV	66554864	66000000	67000000	2.7742	3.0000	0.2258	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000226469	ADAM1B	SNV	GroupA	12	111927018	111929017	q	12q8	unitary_pseudogene	4	SNV	111928017	111000000	112000000	1.1185	1.3352	0.2167	gain (~3 copies)	gain (~3 copies)
ENSG00000185736	ADARB2	SNV	GroupA	10	1177313	1737525	p	10p4	protein_coding	4	INDEL,SNV	1457419	1000000	2000000	0.0528	0.1118	0.0590	diploid	diploid
ENSG00000155966	AFF2	SNV	GroupA	X	148500617	149000663	q	Xq9	protein_coding	4	SNV	148750640	148000000	149000000	-2.9575	-3.0000	-0.0425	deep loss / LOH	deep loss / LOH
ENSG00000253606	AFG3L2P1	SNV	GroupA	8	43270198	43271960	p	8p1	processed_pseudogene	4	SNV	43271079	43000000	44000000	0.4041	0.0606	-0.3435	mild gain	diploid
ENSG00000159723	AGRP	SNV	GroupA	16	67482571	67483547	q	16q4	protein_coding	4	SNV	67483059	67000000	68000000	2.7588	3.0000	0.2412	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000238181	AHCYP2	SNV	GroupA	9	120720673	120721972	q	9q8	processed_pseudogene	4	INDEL,SNV	120721322	120000000	121000000	1.4832	1.6292	0.1460	gain (~3 copies)	high amp (≥4 copies)
ENSG00000230154	AIDAP1	SNV	GroupA	2	11308025	11308941	p	2p9	processed_pseudogene	4	SNV	11308483	11000000	12000000	1.7278	0.4701	-1.2577	high amp (≥4 copies)	mild gain
ENSG00000228816	AK3P5	SNV	GroupA	10	32944481	32944999	p	10p1	processed_pseudogene	4	SNV	32944740	32000000	33000000	1.1526	0.5403	-0.6123	gain (~3 copies)	mild gain
ENSG00000250268	ALG1L14P	SNV	GroupA	4	9166297	9170270	p	4p5	unprocessed_pseudogene	4	SNV	9168283	9000000	10000000	-2.4106	-3.0000	-0.5894	deep loss / LOH	deep loss / LOH
ENSG00000254450	ALG9-IT1	SNV	GroupA	11	111817214	111829212	q	11q6	lncRNA	4	INDEL,SNV	111823213	111000000	112000000	2.7269	3.0000	0.2731	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000264958	ALOX12P1	SNV	GroupA	17	30529688	30542416	q	17q1	unprocessed_pseudogene	4	INDEL,SNV	30536052	30000000	31000000	2.0781	2.4744	0.3964	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000291084	ALOX12P2	SNV	GroupA	17	6853861	6954107	p	17p2	lncRNA	4	SNV	6903984	6000000	7000000	-0.4785	-1.7601	-1.2816	mild loss	deep loss / LOH
ENSG00000187689	AMTN	SNV	GroupA	4	70518569	70532743	q	4q3	protein_coding	4	SNV	70525656	70000000	71000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000291140	AMZ2P1	SNV	GroupA	17	64966550	64975630	q	17q4	lncRNA	4	SNV	64971090	64000000	65000000	2.1237	1.8665	-0.2573	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000164162	ANAPC10	SNV	GroupA	4	144831908	145098541	q	4q10	protein_coding	4	SNV	144965224	144000000	145000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000233673	ANAPC1P1	SNV	GroupA	2	86871301	86912978	p	2p1	transcribed_unprocessed_pseudogene	4	SNV	86892139	86000000	87000000	2.3905	2.3774	-0.0131	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000180071	ANKRD18A	SNV	GroupA	9	38540567	38620596	p	9p1	protein_coding	4	SNV	38580581	38000000	39000000	-1.4373	-0.4104	1.0269	hemizygous loss (~1 copy)	mild loss
ENSG00000226435	ANKRD18DP	SNV	GroupA	3	198053522	198080512	q	3q11	transcribed_unprocessed_pseudogene	4	INDEL,SNV	198067017	198000000	199000000				unknown	unknown
ENSG00000172014	ANKRD20A4P	SNV	GroupA	9	64369675	64438574	q	9q3	transcribed_unprocessed_pseudogene	4	SNV	64404124	64000000	65000000	-2.1965	-3.0000	-0.8035	deep loss / LOH	deep loss / LOH
ENSG00000236816	ANKRD20A7P	SNV	GroupA	9	42852675	42920095	p	9p1	transcribed_unprocessed_pseudogene	4	SNV	42886385	42000000	43000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000224309	ANKRD30BP2	SNV	GroupA	21	13038208	13067033	q	21q1	transcribed_unprocessed_pseudogene	4	INDEL,SNV	13052620	13000000	14000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000175336	APOF	SNV	GroupA	12	56360568	56362857	q	12q3	protein_coding	4	SNV	56361712	56000000	57000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000138639	ARHGAP24	SNV	GroupA	4	85475150	86002668	q	4q4	protein_coding	4	INDEL,SNV	85738909	85000000	86000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000145819	ARHGAP26	SNV	GroupA	5	142770377	143229011	q	5q10	protein_coding	4	INDEL,SNV	142999694	142000000	143000000	1.1051	2.1552	1.0502	gain (~3 copies)	high amp (≥4 copies)
ENSG00000266441	ARHGAP28-AS1	SNV	GroupA	18	6728821	6729862	p	18p2	lncRNA	4	SNV	6729341	6000000	7000000	-1.8468	-3.0000	-1.1532	deep loss / LOH	deep loss / LOH
ENSG00000006740	ARHGAP44	SNV	GroupA	17	12789498	12991643	p	17p2	protein_coding	4	INDEL,SNV	12890570	12000000	13000000	-0.0868	-0.7964	-0.7096	diploid	mild loss
ENSG00000176009	ASCL3	SNV	GroupA	11	8937578	8943016	p	11p5	protein_coding	4	SNV	8940297	8000000	9000000	1.1766	1.8793	0.7026	gain (~3 copies)	high amp (≥4 copies)
ENSG00000229105	ASTN2-AS1	SNV	GroupA	9	116504283	116562293	q	9q8	lncRNA	4	INDEL,SNV	116533288	116000000	117000000	-0.3033	-0.0024	0.3009	mild loss	diploid
ENSG00000224004	ATP5F1CP1	SNV	GroupA	14	53991101	53991995	q	14q4	processed_pseudogene	4	INDEL,SNV	53991548	53000000	54000000	0.2457	-1.2830	-1.5287	diploid	hemizygous loss (~1 copy)
ENSG00000182240	BACE2	SNV	GroupA	21	41167801	41282530	q	21q3	protein_coding	4	INDEL,SNV	41225165	41000000	42000000	0.5109	-2.2381	-2.7490	mild gain	deep loss / LOH
ENSG00000174483	BBS1	SNV	GroupA	11	66510606	66533613	q	11q2	protein_coding	4	SNV	66522109	66000000	67000000	2.7742	3.0000	0.2258	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000122507	BBS9	SNV	GroupA	7	33109557	33877180	p	7p3	protein_coding	4	SNV	33493368	33000000	34000000	0.1206	0.8146	0.6940	diploid	gain (~3 copies)
ENSG00000255051	BCAS2P1	SNV	GroupA	11	83132056	83134737	q	11q3	processed_pseudogene	4	INDEL,SNV	83133396	83000000	84000000	0.2745	0.5766	0.3021	diploid	mild gain
ENSG00000230046	BIRC6-AS1	SNV	GroupA	2	32377631	32379599	p	2p7	lncRNA	4	SNV	32378615	32000000	33000000	2.0114	2.2025	0.1911	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000164619	BMPER	SNV	GroupA	7	33904308	34156427	p	7p3	protein_coding	4	SNV	34030367	34000000	35000000	0.3760	1.2078	0.8318	mild gain	gain (~3 copies)
ENSG00000219642	BMPR1AP1	SNV	GroupA	6	129157523	129159120	q	6q7	processed_pseudogene	4	INDEL,SNV	129158321	129000000	130000000	-0.6356	-0.7741	-0.1385	mild loss	mild loss
ENSG00000232460	BMPR1AP2	SNV	GroupA	11	121361854	121362865	q	11q7	processed_pseudogene	4	SNV	121362359	121000000	122000000	-0.7843	-1.5865	-0.8022	mild loss	deep loss / LOH
ENSG00000218676	BRD7P4	SNV	GroupA	6	111430260	111431781	q	6q6	processed_pseudogene	4	SNV	111431020	111000000	112000000	0.7148	1.9934	1.2786	gain (~3 copies)	high amp (≥4 copies)
ENSG00000189195	BTBD8	SNV	GroupA	1	92080305	92184725	p	1p4	protein_coding	4	SNV	92132515	92000000	93000000	2.1048	3.0000	0.8952	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000235034	C19orf81	SNV	GroupA	19	50649445	50659310	q	19q3	protein_coding	4	SNV	50654377	50000000	51000000	1.2094	2.6552	1.4459	gain (~3 copies)	high amp (≥4 copies)
ENSG00000257818	C1GALT1P1	SNV	GroupA	12	69284397	69285485	q	12q4	processed_pseudogene	4	SNV	69284941	69000000	70000000	1.4445	1.7250	0.2805	gain (~3 copies)	high amp (≥4 copies)
ENSG00000240654	C1QTNF9	SNV	GroupA	13	24307166	24322535	q	13q1	protein_coding	4	INDEL,SNV	24314850	24000000	25000000	0.0906	0.2772	0.1866	diploid	diploid
ENSG00000000460	C1orf112	SNV	GroupA	1	169662007	169854080	q	1q5	protein_coding	4	INDEL,SNV	169758043	169000000	170000000	1.1210	1.0440	-0.0771	gain (~3 copies)	gain (~3 copies)
ENSG00000271387	C1orf21-DT	SNV	GroupA	1	184385753	184386704	q	1q7	lncRNA	4	SNV	184386228	184000000	185000000	3.0000	2.3467	-0.6533	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000185127	C6orf120	SNV	GroupA	6	169702126	169706360	q	6q11	protein_coding	4	INDEL,SNV	169704243	169000000	170000000	-0.9161	-0.9859	-0.0698	mild loss	mild loss
ENSG00000165084	C8orf34	SNV	GroupA	8	68330955	68819023	q	8q3	protein_coding	4	SNV	68574989	68000000	69000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000185015	CA13	SNV	GroupA	8	85220587	85284073	q	8q5	protein_coding	4	SNV	85252330	85000000	86000000	-0.3707	-0.2398	0.1309	mild loss	diploid
ENSG00000157782	CABP1	SNV	GroupA	12	120640626	120667324	q	12q9	protein_coding	4	INDEL,SNV	120653975	120000000	121000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000175868	CALCB	SNV	GroupA	11	14904997	15082342	p	11p4	protein_coding	4	INDEL,SNV	14993669	14000000	15000000	1.7697	1.6812	-0.0885	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000119242	CCDC92	SNV	GroupA	12	123918660	123972831	q	12q9	protein_coding	4	INDEL,SNV	123945745	123000000	124000000	2.7232	2.4728	-0.2504	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000151882	CCL28	SNV	GroupA	5	43376645	43412391	p	5p1	protein_coding	4	SNV	43394518	43000000	44000000	1.9918	2.0386	0.0468	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000277089	CCL3-AS1	SNV	GroupA	17	36072866	36090134	q	17q2	lncRNA	4	INDEL,SNV	36081500	36000000	37000000	1.3477	1.6461	0.2985	gain (~3 copies)	high amp (≥4 copies)
ENSG00000261528	CCNYL7	SNV	GroupA	16	23500905	23501630	p	16p2	processed_pseudogene	4	SNV	23501267	23000000	24000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000183625	CCR3	SNV	GroupA	3	46130890	46266706	p	3p5	protein_coding	4	SNV	46198798	46000000	47000000	-0.2339	2.0301	2.2640	diploid	high amp (≥4 copies)
ENSG00000184305	CCSER1	SNV	GroupA	4	90127394	91605295	q	4q5	protein_coding	4	INDEL,SNV	90866344	90000000	91000000	0.2326	-3.0000	-3.2326	diploid	deep loss / LOH
ENSG00000250444	CCT5P1	SNV	GroupA	5	115512077	115513694	q	5q7	processed_pseudogene	4	SNV	115512885	115000000	116000000	1.7960	1.9020	0.1060	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000158473	CD1D	SNV	GroupA	1	158178030	158186427	q	1q4	protein_coding	4	INDEL,SNV	158182228	158000000	159000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000066294	CD84	SNV	GroupA	1	160541095	160579516	q	1q4	protein_coding	4	SNV	160560305	160000000	161000000	3.0000	2.2914	-0.7086	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000233786	CDC27P1	SNV	GroupA	2	132262328	132263042	q	2q4	processed_pseudogene	4	INDEL,SNV	132262685	132000000	133000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000157211	CDCP2	SNV	GroupA	1	54132687	54153770	p	1p7	protein_coding	4	SNV	54143228	54000000	55000000	3.0000	2.9090	-0.0910	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000149654	CDH22	SNV	GroupA	20	46173739	46308498	q	20q2	protein_coding	4	INDEL,SNV	46241118	46000000	47000000	1.1395	1.6092	0.4696	gain (~3 copies)	high amp (≥4 copies)
ENSG00000185324	CDK10	SNV	GroupA	16	89680737	89696354	q	16q6	protein_coding	4	SNV	89688545	89000000	90000000	2.8591	3.0000	0.1409	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000117724	CENPF	SNV	GroupA	1	214603185	214664574	q	1q10	protein_coding	4	SNV	214633879	214000000	215000000	0.1689	0.0697	-0.0992	diploid	diploid
ENSG00000106069	CHN2	SNV	GroupA	7	29146547	29514328	p	7p4	protein_coding	4	INDEL,SNV	29330437	29000000	30000000	0.9499	1.7793	0.8294	gain (~3 copies)	high amp (≥4 copies)
ENSG00000235669	CHN2-AS1	SNV	GroupA	7	29199540	29208970	p	7p4	lncRNA	4	SNV	29204255	29000000	30000000	0.9499	1.7793	0.8294	gain (~3 copies)	high amp (≥4 copies)
ENSG00000157021	CIBAR1P1	SNV	GroupA	15	41163162	41164374	q	15q3	unprocessed_pseudogene	4	INDEL,SNV	41163768	41000000	42000000	2.6721	3.0000	0.3279	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000105472	CLEC11A	SNV	GroupA	19	50723364	50725708	q	19q3	protein_coding	4	SNV	50724536	50000000	51000000	1.2094	2.6552	1.4459	gain (~3 copies)	high amp (≥4 copies)
ENSG00000136110	CNMD	SNV	GroupA	13	52703264	52739820	q	13q4	protein_coding	4	INDEL,SNV	52721542	52000000	53000000	0.3041	1.0897	0.7855	mild gain	gain (~3 copies)
ENSG00000144619	CNTN4	SNV	GroupA	3	2098813	3057959	p	3p9	protein_coding	4	INDEL,SNV	2578386	2000000	3000000	-1.1392	-3.0000	-1.8608	hemizygous loss (~1 copy)	deep loss / LOH
ENSG00000106714	CNTNAP3	SNV	GroupA	9	39064710	39288315	p	9p1	protein_coding	4	INDEL,SNV	39176512	39000000	40000000	-3.0000	-2.4955	0.5045	deep loss / LOH	deep loss / LOH
ENSG00000283378	CNTNAP3C	SNV	GroupA	9	61330717	61453030	q	9q2	protein_coding	4	SNV	61391873	61000000	62000000	-1.4276	-0.8439	0.5837	hemizygous loss (~1 copy)	mild loss
